record_id,qa_status,source_id,focus_agent_id,state,locale,resolution,path,reviewed_slot_1_agent,reviewed_slot_2_agent,reviewed_slot_3_agent,suggested_slot_1_agent,suggested_slot_2_agent,suggested_slot_3_agent,reviewed_unknown_flag,suggested_unknown_flag,suggested_confidence
frame-cv_recent_002-cv_recent_002_001-inrun-002112,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002112.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.6804; slot_2_agent:0.5342; slot_3_agent:0.5154
frame-cv_recent_002-cv_recent_002_001-inrun-002178,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002178.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.6659; slot_2_agent:0.5762; slot_3_agent:0.4228
frame-cv_recent_002-cv_recent_002_001-inrun-002211,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002211.jpg,,,,agent_nicole,unknown,agent_vivian,,false,slot_1_agent:0.5304; slot_2_agent:0.3805; slot_3_agent:0.5981
frame-cv_recent_002-cv_recent_002_001-inrun-002244,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002244.jpg,,,,agent_nicole,agent_nicole,agent_vivian,,false,slot_1_agent:0.6024; slot_2_agent:0.6473; slot_3_agent:0.4823
frame-cv_recent_002-cv_recent_002_001-inrun-002277,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002277.jpg,,,,agent_nicole,unknown,agent_vivian,,true,slot_1_agent:0.6621; slot_2_agent:0.2317; slot_3_agent:0.5746
frame-cv_recent_002-cv_recent_002_001-inrun-002310,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002310.jpg,,,,agent_nicole,agent_nicole,agent_vivian,,false,slot_1_agent:0.3995; slot_2_agent:0.5888; slot_3_agent:0.6003
frame-cv_recent_002-cv_recent_002_001-inrun-002343,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002343.jpg,,,,unknown,unknown,agent_vivian,,false,slot_1_agent:0.4261; slot_2_agent:0.5456; slot_3_agent:0.553
frame-cv_recent_002-cv_recent_002_001-inrun-002376,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002376.jpg,,,,agent_nicole,unknown,agent_vivian,,false,slot_1_agent:0.353; slot_2_agent:0.5496; slot_3_agent:0.639
frame-cv_recent_002-cv_recent_002_001-inrun-002409,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002409.jpg,,,,agent_nicole,agent_nicole,agent_vivian,,false,slot_1_agent:0.6164; slot_2_agent:0.63; slot_3_agent:0.6607
frame-cv_recent_002-cv_recent_002_001-inrun-002442,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002442.jpg,,,,agent_lycaon,unknown,agent_nicole,,false,slot_1_agent:0.5779; slot_2_agent:0.55; slot_3_agent:0.5759
frame-cv_recent_002-cv_recent_002_001-inrun-002475,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002475.jpg,,,,agent_nicole,agent_nicole,unknown,,false,slot_1_agent:0.5548; slot_2_agent:0.6085; slot_3_agent:0.5231
frame-cv_recent_002-cv_recent_002_001-inrun-002508,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002508.jpg,,,,agent_nicole,unknown,agent_vivian,,false,slot_1_agent:0.6261; slot_2_agent:0.5377; slot_3_agent:0.6359
frame-cv_recent_002-cv_recent_002_001-inrun-002541,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002541.jpg,,,,unknown,agent_nicole,agent_vivian,,false,slot_1_agent:0.5496; slot_2_agent:0.6194; slot_3_agent:0.6255
frame-cv_recent_002-cv_recent_002_001-inrun-002574,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002574.jpg,,,,agent_nicole,agent_nicole,agent_vivian,,false,slot_1_agent:0.6578; slot_2_agent:0.5974; slot_3_agent:0.5421
frame-cv_recent_002-cv_recent_002_001-inrun-002607,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002607.jpg,,,,unknown,agent_vivian,agent_vivian,,false,slot_1_agent:0.4172; slot_2_agent:0.6305; slot_3_agent:0.5726
frame-cv_recent_002-cv_recent_002_001-inrun-002640,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002640.jpg,,,,agent_nicole,agent_nicole,agent_nicole,,false,slot_1_agent:0.5753; slot_2_agent:0.6474; slot_3_agent:0.5637
frame-cv_recent_002-cv_recent_002_001-inrun-002673,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002673.jpg,,,,unknown,agent_vivian,agent_vivian,,false,slot_1_agent:0.4471; slot_2_agent:0.4188; slot_3_agent:0.6086
frame-cv_recent_002-cv_recent_002_001-inrun-002706,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002706.jpg,,,,agent_nicole,unknown,agent_vivian,,false,slot_1_agent:0.5485; slot_2_agent:0.4969; slot_3_agent:0.5928
frame-cv_recent_002-cv_recent_002_001-inrun-002739,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002739.jpg,,,,agent_nicole,unknown,agent_vivian,,false,slot_1_agent:0.4916; slot_2_agent:0.4638; slot_3_agent:0.627
frame-cv_recent_002-cv_recent_002_001-inrun-002772,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002772.jpg,,,,unknown,unknown,agent_vivian,,false,slot_1_agent:0.4424; slot_2_agent:0.55; slot_3_agent:0.6303
frame-cv_recent_002-cv_recent_002_001-inrun-002805,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002805.jpg,,,,agent_nicole,agent_nicole,agent_vivian,,false,slot_1_agent:0.542; slot_2_agent:0.6325; slot_3_agent:0.5556
frame-cv_recent_002-cv_recent_002_001-inrun-002838,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002838.jpg,,,,agent_nicole,unknown,agent_vivian,,false,slot_1_agent:0.4845; slot_2_agent:0.55; slot_3_agent:0.6453
frame-cv_recent_002-cv_recent_002_001-inrun-002871,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002871.jpg,,,,unknown,unknown,unknown,,false,slot_1_agent:0.5298; slot_2_agent:0.5498; slot_3_agent:0.3569
frame-cv_recent_002-cv_recent_002_001-inrun-002904,needs_review,cv_recent_002,,inrun,JP,1080p,D:\IKA_DATA\cv\frames_inrun\cv_recent_002_cv_recent_002_001_inrun_f002904.jpg,,,,agent_nicole,unknown,agent_anby,,false,slot_1_agent:0.4905; slot_2_agent:0.465; slot_3_agent:0.3653
